geo,year,brecha_general,tasa_stem,nace_r2,brecha_sector,country_name,gggi_eas,gggi_ggi,gggi_pos
LV,2013,16.0,9.5,N,15.3,Latvia,1.0,0.77,0.79
LV,2013,16.0,9.5,O,-2.2,Latvia,1.0,0.77,0.79
LV,2013,16.0,9.5,P,2.5,Latvia,1.0,0.77,0.79
LV,2013,16.0,9.5,Q,21.0,Latvia,1.0,0.77,0.79
LV,2013,16.0,9.5,R,8.9,Latvia,1.0,0.77,0.79
MT,2013,9.7,9.5,B,2.9,Malta,1.0,0.67,0.57
MT,2013,9.7,9.5,B-N,14.6,Malta,1.0,0.67,0.57
MT,2013,9.7,9.5,B-S_X_O,9.7,Malta,1.0,0.67,0.57
MT,2013,9.7,9.5,C,18.6,Malta,1.0,0.67,0.57
MT,2013,9.7,9.5,D,11.4,Malta,1.0,0.67,0.57
MT,2013,9.7,9.5,E,5.3,Malta,1.0,0.67,0.57
MT,2013,9.7,9.5,F,-3.6,Malta,1.0,0.67,0.57
MT,2013,9.7,9.5,G,22.0,Malta,1.0,0.67,0.57
MT,2013,9.7,9.5,H,8.3,Malta,1.0,0.67,0.57
MT,2013,9.7,9.5,I,13.4,Malta,1.0,0.67,0.57
MT,2013,9.7,9.5,J,17.1,Malta,1.0,0.67,0.57
MT,2013,9.7,9.5,K,28.1,Malta,1.0,0.67,0.57
MT,2013,9.7,9.5,L,18.9,Malta,1.0,0.67,0.57
MT,2013,9.7,9.5,M,17.6,Malta,1.0,0.67,0.57
MT,2013,9.7,9.5,N,14.0,Malta,1.0,0.67,0.57
MT,2013,9.7,9.5,P,9.8,Malta,1.0,0.67,0.57
MT,2013,9.7,9.5,Q,16.7,Malta,1.0,0.67,0.57
MT,2013,9.7,9.5,R,17.8,Malta,1.0,0.67,0.57
MT,2013,9.7,9.5,S,1.0,Malta,1.0,0.67,0.57
NO,2013,15.5,8.2,B,8.5,Norway,1.0,0.84,0.84
NO,2013,15.5,8.2,B-N,17.3,Norway,1.0,0.84,0.84
NO,2013,15.5,8.2,B-S,15.6,Norway,1.0,0.84,0.84
NO,2013,15.5,8.2,B-S_X_O,15.5,Norway,1.0,0.84,0.84
NO,2013,15.5,8.2,C,12.2,Norway,1.0,0.84,0.84
NO,2013,15.5,8.2,D,7.7,Norway,1.0,0.84,0.84
NO,2013,15.5,8.2,E,0.5,Norway,1.0,0.84,0.84
NO,2013,15.5,8.2,F,1.1,Norway,1.0,0.84,0.84
NO,2013,15.5,8.2,G,17.7,Norway,1.0,0.84,0.84
NO,2013,15.5,8.2,H,12.3,Norway,1.0,0.84,0.84
NO,2013,15.5,8.2,I,7.9,Norway,1.0,0.84,0.84
NO,2013,15.5,8.2,J,14.7,Norway,1.0,0.84,0.84
NO,2013,15.5,8.2,K,29.8,Norway,1.0,0.84,0.84
NO,2013,15.5,8.2,L,13.0,Norway,1.0,0.84,0.84
NO,2013,15.5,8.2,M,21.6,Norway,1.0,0.84,0.84
NO,2013,15.5,8.2,N,8.3,Norway,1.0,0.84,0.84
NO,2013,15.5,8.2,O,16.5,Norway,1.0,0.84,0.84
NO,2013,15.5,8.2,P,8.7,Norway,1.0,0.84,0.84
NO,2013,15.5,8.2,Q,11.6,Norway,1.0,0.84,0.84
NO,2013,15.5,8.2,R,13.5,Norway,1.0,0.84,0.84
NO,2013,15.5,8.2,S,21.3,Norway,1.0,0.84,0.84
PT,2013,13.3,14.5,B,-21.8,Portugal,0.99,0.72,0.72
PT,2013,13.3,14.5,B-N,21.3,Portugal,0.99,0.72,0.72
PT,2013,13.3,14.5,B-S_X_O,13.3,Portugal,0.99,0.72,0.72
PT,2013,13.3,14.5,C,30.0,Portugal,0.99,0.72,0.72
PT,2013,13.3,14.5,D,3.0,Portugal,0.99,0.72,0.72
PT,2013,13.3,14.5,E,-6.6,Portugal,0.99,0.72,0.72
PT,2013,13.3,14.5,F,-11.1,Portugal,0.99,0.72,0.72
PT,2013,13.3,14.5,G,20.2,Portugal,0.99,0.72,0.72
PT,2013,13.3,14.5,H,-23.9,Portugal,0.99,0.72,0.72
PT,2013,13.3,14.5,I,19.0,Portugal,0.99,0.72,0.72
PT,2013,13.3,14.5,J,10.8,Portugal,0.99,0.72,0.72
PT,2013,13.3,14.5,K,22.1,Portugal,0.99,0.72,0.72
PT,2013,13.3,14.5,L,17.9,Portugal,0.99,0.72,0.72
PT,2013,13.3,14.5,M,17.5,Portugal,0.99,0.72,0.72
PT,2013,13.3,14.5,N,25.9,Portugal,0.99,0.72,0.72
PT,2013,13.3,14.5,P,10.7,Portugal,0.99,0.72,0.72
PT,2013,13.3,14.5,Q,27.7,Portugal,0.99,0.72,0.72
PT,2013,13.3,14.5,R,29.5,Portugal,0.99,0.72,0.72
PT,2013,13.3,14.5,S,29.0,Portugal,0.99,0.72,0.72
RO,2013,4.9,15.0,B,-9.7,Romania,0.99,0.69,0.68
RO,2013,4.9,15.0,B-N,5.5,Romania,0.99,0.69,0.68
RO,2013,4.9,15.0,B-S,3.7,Romania,0.99,0.69,0.68
RO,2013,4.9,15.0,B-S_X_O,4.9,Romania,0.99,0.69,0.68
RO,2013,4.9,15.0,C,20.5,Romania,0.99,0.69,0.68
RO,2013,4.9,15.0,D,-2.0,Romania,0.99,0.69,0.68
RO,2013,4.9,15.0,E,-11.3,Romania,0.99,0.69,0.68
RO,2013,4.9,15.0,F,-24.8,Romania,0.99,0.69,0.68
RO,2013,4.9,15.0,G,7.0,Romania,0.99,0.69,0.68
RO,2013,4.9,15.0,H,-5.1,Romania,0.99,0.69,0.68
RO,2013,4.9,15.0,I,3.6,Romania,0.99,0.69,0.68
RO,2013,4.9,15.0,J,17.5,Romania,0.99,0.69,0.68
RO,2013,4.9,15.0,K,21.7,Romania,0.99,0.69,0.68
RO,2013,4.9,15.0,L,3.3,Romania,0.99,0.69,0.68
RO,2013,4.9,15.0,M,1.3,Romania,0.99,0.69,0.68
RO,2013,4.9,15.0,N,-31.9,Romania,0.99,0.69,0.68
RO,2013,4.9,15.0,O,0.2,Romania,0.99,0.69,0.68
RO,2013,4.9,15.0,P,7.3,Romania,0.99,0.69,0.68
RO,2013,4.9,15.0,Q,9.3,Romania,0.99,0.69,0.68
RO,2013,4.9,15.0,R,7.3,Romania,0.99,0.69,0.68
RO,2013,4.9,15.0,S,17.0,Romania,0.99,0.69,0.68
SE,2013,14.6,9.7,B,6.4,Sweden,1.0,0.82,0.8
SE,2013,14.6,9.7,B-N,11.2,Sweden,1.0,0.82,0.8
SE,2013,14.6,9.7,B-S,14.2,Sweden,1.0,0.82,0.8
SE,2013,14.6,9.7,B-S_X_O,14.6,Sweden,1.0,0.82,0.8
SE,2013,14.6,9.7,C,7.3,Sweden,1.0,0.82,0.8
SE,2013,14.6,9.7,D,8.0,Sweden,1.0,0.82,0.8
SE,2013,14.6,9.7,E,-0.5,Sweden,1.0,0.82,0.8
SE,2013,14.6,9.7,F,1.1,Sweden,1.0,0.82,0.8
SE,2013,14.6,9.7,G,12.1,Sweden,1.0,0.82,0.8
SE,2013,14.6,9.7,H,3.2,Sweden,1.0,0.82,0.8
SE,2013,14.6,9.7,I,5.8,Sweden,1.0,0.82,0.8
SE,2013,14.6,9.7,J,12.9,Sweden,1.0,0.82,0.8
SE,2013,14.6,9.7,K,28.9,Sweden,1.0,0.82,0.8
SE,2013,14.6,9.7,L,10.0,Sweden,1.0,0.82,0.8
SE,2013,14.6,9.7,M,15.9,Sweden,1.0,0.82,0.8
SE,2013,14.6,9.7,N,6.2,Sweden,1.0,0.82,0.8
SE,2013,14.6,9.7,O,5.4,Sweden,1.0,0.82,0.8
SE,2013,14.6,9.7,P,10.7,Sweden,1.0,0.82,0.8
SE,2013,14.6,9.7,Q,12.2,Sweden,1.0,0.82,0.8
SE,2013,14.6,9.7,R,11.7,Sweden,1.0,0.82,0.8
SE,2013,14.6,9.7,S,10.6,Sweden,1.0,0.82,0.8
SI,2013,6.3,13.0,B,14.3,Slovenia,1.0,0.74,0.78
SI,2013,6.3,13.0,B-N,8.5,Slovenia,1.0,0.74,0.78
SI,2013,6.3,13.0,B-S,5.8,Slovenia,1.0,0.74,0.78
SI,2013,6.3,13.0,B-S_X_O,6.3,Slovenia,1.0,0.74,0.78
SI,2013,6.3,13.0,C,13.9,Slovenia,1.0,0.74,0.78
SI,2013,6.3,13.0,D,-0.8,Slovenia,1.0,0.74,0.78
SI,2013,6.3,13.0,E,-8.3,Slovenia,1.0,0.74,0.78
SI,2013,6.3,13.0,F,-20.6,Slovenia,1.0,0.74,0.78
SI,2013,6.3,13.0,G,14.2,Slovenia,1.0,0.74,0.78
SI,2013,6.3,13.0,H,-17.9,Slovenia,1.0,0.74,0.78
SI,2013,6.3,13.0,I,8.3,Slovenia,1.0,0.74,0.78
SI,2013,6.3,13.0,J,14.2,Slovenia,1.0,0.74,0.78
SI,2013,6.3,13.0,K,22.5,Slovenia,1.0,0.74,0.78
SI,2013,6.3,13.0,L,-5.6,Slovenia,1.0,0.74,0.78
SI,2013,6.3,13.0,M,1.8,Slovenia,1.0,0.74,0.78
SI,2013,6.3,13.0,N,7.4,Slovenia,1.0,0.74,0.78
SI,2013,6.3,13.0,O,3.5,Slovenia,1.0,0.74,0.78
SI,2013,6.3,13.0,P,12.3,Slovenia,1.0,0.74,0.78
SI,2013,6.3,13.0,Q,19.9,Slovenia,1.0,0.74,0.78
SI,2013,6.3,13.0,R,16.2,Slovenia,1.0,0.74,0.78
SI,2013,6.3,13.0,S,31.6,Slovenia,1.0,0.74,0.78
SK,2013,18.8,13.4,B,10.0,Slovakia,1.0,0.68,0.64
SK,2013,18.8,13.4,B-N,20.0,Slovakia,1.0,0.68,0.64
SK,2013,18.8,13.4,B-S,18.7,Slovakia,1.0,0.68,0.64
SK,2013,18.8,13.4,B-S_X_O,18.8,Slovakia,1.0,0.68,0.64
SK,2013,18.8,13.4,C,27.7,Slovakia,1.0,0.68,0.64
SK,2013,18.8,13.4,D,12.8,Slovakia,1.0,0.68,0.64
SK,2013,18.8,13.4,E,-3.3,Slovakia,1.0,0.68,0.64
SK,2013,18.8,13.4,F,5.1,Slovakia,1.0,0.68,0.64
SK,2013,18.8,13.4,G,25.9,Slovakia,1.0,0.68,0.64
SK,2013,18.8,13.4,H,3.9,Slovakia,1.0,0.68,0.64
SK,2013,18.8,13.4,I,12.4,Slovakia,1.0,0.68,0.64
SK,2013,18.8,13.4,J,27.9,Slovakia,1.0,0.68,0.64
SK,2013,18.8,13.4,K,35.3,Slovakia,1.0,0.68,0.64
SK,2013,18.8,13.4,L,36.4,Slovakia,1.0,0.68,0.64
SK,2013,18.8,13.4,M,13.0,Slovakia,1.0,0.68,0.64
SK,2013,18.8,13.4,N,8.8,Slovakia,1.0,0.68,0.64
SK,2013,18.8,13.4,O,18.1,Slovakia,1.0,0.68,0.64
SK,2013,18.8,13.4,P,13.9,Slovakia,1.0,0.68,0.64
SK,2013,18.8,13.4,Q,22.8,Slovakia,1.0,0.68,0.64
SK,2013,18.8,13.4,R,16.3,Slovakia,1.0,0.68,0.64
SK,2013,18.8,13.4,S,-11.9,Slovakia,1.0,0.68,0.64
UK,2013,21.0,17.3,B,11.6,United Kingdom,,,
UK,2013,21.0,17.3,B-N,24.0,United Kingdom,,,
UK,2013,21.0,17.3,B-S,20.7,United Kingdom,,,
UK,2013,21.0,17.3,B-S_X_O,21.0,United Kingdom,,,
UK,2013,21.0,17.3,C,18.5,United Kingdom,,,
UK,2013,21.0,17.3,D,25.2,United Kingdom,,,
UK,2013,21.0,17.3,E,-0.4,United Kingdom,,,
UK,2013,21.0,17.3,F,22.0,United Kingdom,,,
UK,2013,21.0,17.3,G,25.5,United Kingdom,,,
UK,2013,21.0,17.3,H,4.3,United Kingdom,,,
UK,2013,21.0,17.3,I,12.2,United Kingdom,,,
UK,2013,21.0,17.3,J,18.4,United Kingdom,,,
UK,2013,21.0,17.3,K,39.2,United Kingdom,,,
UK,2013,21.0,17.3,L,27.5,United Kingdom,,,
UK,2013,21.0,17.3,M,26.3,United Kingdom,,,
UK,2013,21.0,17.3,N,8.9,United Kingdom,,,
UK,2013,21.0,17.3,O,14.4,United Kingdom,,,
UK,2013,21.0,17.3,P,20.1,United Kingdom,,,
UK,2013,21.0,17.3,Q,27.3,United Kingdom,,,
UK,2013,21.0,17.3,R,27.1,United Kingdom,,,
UK,2013,21.0,17.3,S,17.0,United Kingdom,,,
AT,2014,22.2,12.2,B,15.9,Austria,1.0,0.73,0.71
AT,2014,22.2,12.2,B-N,23.8,Austria,1.0,0.73,0.71
AT,2014,22.2,12.2,B-S_X_O,22.2,Austria,1.0,0.73,0.71
AT,2014,22.2,12.2,C,23.0,Austria,1.0,0.73,0.71
AT,2014,22.2,12.2,D,19.8,Austria,1.0,0.73,0.71
AT,2014,22.2,12.2,E,10.0,Austria,1.0,0.73,0.71
AT,2014,22.2,12.2,F,8.2,Austria,1.0,0.73,0.71
AT,2014,22.2,12.2,G,23.4,Austria,1.0,0.73,0.71
AT,2014,22.2,12.2,H,10.6,Austria,1.0,0.73,0.71
AT,2014,22.2,12.2,I,7.4,Austria,1.0,0.73,0.71
AT,2014,22.2,12.2,J,22.9,Austria,1.0,0.73,0.71
AT,2014,22.2,12.2,K,30.4,Austria,1.0,0.73,0.71
AT,2014,22.2,12.2,L,27.8,Austria,1.0,0.73,0.71
AT,2014,22.2,12.2,M,31.5,Austria,1.0,0.73,0.71
AT,2014,22.2,12.2,N,19.5,Austria,1.0,0.73,0.71
AT,2014,22.2,12.2,P,24.3,Austria,1.0,0.73,0.71
AT,2014,22.2,12.2,Q,12.8,Austria,1.0,0.73,0.71
AT,2014,22.2,12.2,R,26.6,Austria,1.0,0.73,0.71
AT,2014,22.2,12.2,S,28.8,Austria,1.0,0.73,0.71
BE,2014,6.6,7.4,B,-1.0,Belgium,1.0,0.75,0.76
BE,2014,6.6,7.4,B-N,11.0,Belgium,1.0,0.75,0.76
BE,2014,6.6,7.4,B-S_X_O,6.6,Belgium,1.0,0.75,0.76
BE,2014,6.6,7.4,C,6.4,Belgium,1.0,0.75,0.76
BE,2014,6.6,7.4,D,22.4,Belgium,1.0,0.75,0.76
BE,2014,6.6,7.4,E,-2.0,Belgium,1.0,0.75,0.76
BE,2014,6.6,7.4,F,-6.6,Belgium,1.0,0.75,0.76
BE,2014,6.6,7.4,G,12.1,Belgium,1.0,0.75,0.76
BE,2014,6.6,7.4,H,5.6,Belgium,1.0,0.75,0.76
BE,2014,6.6,7.4,I,5.4,Belgium,1.0,0.75,0.76
BE,2014,6.6,7.4,J,11.8,Belgium,1.0,0.75,0.76
BE,2014,6.6,7.4,K,20.2,Belgium,1.0,0.75,0.76
BE,2014,6.6,7.4,L,3.6,Belgium,1.0,0.75,0.76
BE,2014,6.6,7.4,M,15.3,Belgium,1.0,0.75,0.76
BE,2014,6.6,7.4,N,9.2,Belgium,1.0,0.75,0.76
BE,2014,6.6,7.4,P,2.9,Belgium,1.0,0.75,0.76
BE,2014,6.6,7.4,Q,-0.5,Belgium,1.0,0.75,0.76
BE,2014,6.6,7.4,R,1.4,Belgium,1.0,0.75,0.76
BE,2014,6.6,7.4,S,22.4,Belgium,1.0,0.75,0.76
BG,2014,14.2,11.1,B,16.8,Bulgaria,0.99,0.72,0.7
BG,2014,14.2,11.1,B-N,14.3,Bulgaria,0.99,0.72,0.7
BG,2014,14.2,11.1,B-S,12.9,Bulgaria,0.99,0.72,0.7
BG,2014,14.2,11.1,B-S_X_O,14.2,Bulgaria,0.99,0.72,0.7
BG,2014,14.2,11.1,C,25.0,Bulgaria,0.99,0.72,0.7
BG,2014,14.2,11.1,D,14.0,Bulgaria,0.99,0.72,0.7
BG,2014,14.2,11.1,E,15.8,Bulgaria,0.99,0.72,0.7
BG,2014,14.2,11.1,F,-8.2,Bulgaria,0.99,0.72,0.7
BG,2014,14.2,11.1,G,14.0,Bulgaria,0.99,0.72,0.7
BG,2014,14.2,11.1,H,4.5,Bulgaria,0.99,0.72,0.7
BG,2014,14.2,11.1,I,11.7,Bulgaria,0.99,0.72,0.7
BG,2014,14.2,11.1,J,17.9,Bulgaria,0.99,0.72,0.7
BG,2014,14.2,11.1,K,23.1,Bulgaria,0.99,0.72,0.7
BG,2014,14.2,11.1,L,10.8,Bulgaria,0.99,0.72,0.7
BG,2014,14.2,11.1,M,13.1,Bulgaria,0.99,0.72,0.7
BG,2014,14.2,11.1,N,-27.9,Bulgaria,0.99,0.72,0.7
BG,2014,14.2,11.1,O,5.2,Bulgaria,0.99,0.72,0.7
BG,2014,14.2,11.1,P,15.6,Bulgaria,0.99,0.72,0.7
BG,2014,14.2,11.1,Q,29.2,Bulgaria,0.99,0.72,0.7
BG,2014,14.2,11.1,R,13.2,Bulgaria,0.99,0.72,0.7
BG,2014,14.2,11.1,S,3.5,Bulgaria,0.99,0.72,0.7
CH,2014,17.4,7.8,B,8.2,Switzerland,0.99,0.79,0.8
CH,2014,17.4,7.8,B-N,19.9,Switzerland,0.99,0.79,0.8
CH,2014,17.4,7.8,B-S,17.4,Switzerland,0.99,0.79,0.8
CH,2014,17.4,7.8,B-S_X_O,17.4,Switzerland,0.99,0.79,0.8
CH,2014,17.4,7.8,C,18.0,Switzerland,0.99,0.79,0.8
CH,2014,17.4,7.8,D,10.5,Switzerland,0.99,0.79,0.8
CH,2014,17.4,7.8,E,6.3,Switzerland,0.99,0.79,0.8
CH,2014,17.4,7.8,F,7.7,Switzerland,0.99,0.79,0.8
CH,2014,17.4,7.8,G,22.3,Switzerland,0.99,0.79,0.8
CH,2014,17.4,7.8,H,12.8,Switzerland,0.99,0.79,0.8
CH,2014,17.4,7.8,I,8.1,Switzerland,0.99,0.79,0.8
CH,2014,17.4,7.8,J,21.6,Switzerland,0.99,0.79,0.8
CH,2014,17.4,7.8,K,31.0,Switzerland,0.99,0.79,0.8
CH,2014,17.4,7.8,L,20.6,Switzerland,0.99,0.79,0.8
CH,2014,17.4,7.8,M,22.6,Switzerland,0.99,0.79,0.8
CH,2014,17.4,7.8,N,17.4,Switzerland,0.99,0.79,0.8
CH,2014,17.4,7.8,O,17.9,Switzerland,0.99,0.79,0.8
CH,2014,17.4,7.8,P,7.9,Switzerland,0.99,0.79,0.8
CH,2014,17.4,7.8,Q,18.7,Switzerland,0.99,0.79,0.8
CH,2014,17.4,7.8,R,14.5,Switzerland,0.99,0.79,0.8
CH,2014,17.4,7.8,S,19.4,Switzerland,0.99,0.79,0.8
CY,2014,14.2,5.9,B,22.7,Cyprus,1.0,0.67,0.64
CY,2014,14.2,5.9,B-N,22.4,Cyprus,1.0,0.67,0.64
CY,2014,14.2,5.9,B-S,14.4,Cyprus,1.0,0.67,0.64
CY,2014,14.2,5.9,B-S_X_O,14.2,Cyprus,1.0,0.67,0.64
CY,2014,14.2,5.9,C,28.4,Cyprus,1.0,0.67,0.64
CY,2014,14.2,5.9,D,3.4,Cyprus,1.0,0.67,0.64
CY,2014,14.2,5.9,E,-6.4,Cyprus,1.0,0.67,0.64
CY,2014,14.2,5.9,F,8.8,Cyprus,1.0,0.67,0.64
CY,2014,14.2,5.9,G,23.6,Cyprus,1.0,0.67,0.64
CY,2014,14.2,5.9,H,31.0,Cyprus,1.0,0.67,0.64
CY,2014,14.2,5.9,I,16.3,Cyprus,1.0,0.67,0.64
CY,2014,14.2,5.9,J,14.9,Cyprus,1.0,0.67,0.64
CY,2014,14.2,5.9,K,24.4,Cyprus,1.0,0.67,0.64
CY,2014,14.2,5.9,L,10.6,Cyprus,1.0,0.67,0.64
CY,2014,14.2,5.9,M,35.4,Cyprus,1.0,0.67,0.64
CY,2014,14.2,5.9,N,8.7,Cyprus,1.0,0.67,0.64
CY,2014,14.2,5.9,O,13.6,Cyprus,1.0,0.67,0.64
CY,2014,14.2,5.9,P,7.0,Cyprus,1.0,0.67,0.64
CY,2014,14.2,5.9,Q,14.0,Cyprus,1.0,0.67,0.64
CY,2014,14.2,5.9,R,68.4,Cyprus,1.0,0.67,0.64
CY,2014,14.2,5.9,S,32.2,Cyprus,1.0,0.67,0.64
CZ,2014,22.5,11.1,B,16.9,Czech Republic,,,
CZ,2014,22.5,11.1,B-N,16.5,Czech Republic,,,
CZ,2014,22.5,11.1,B-S,21.6,Czech Republic,,,
CZ,2014,22.5,11.1,B-S_X_O,22.5,Czech Republic,,,
CZ,2014,22.5,11.1,C,27.6,Czech Republic,,,
CZ,2014,22.5,11.1,D,18.1,Czech Republic,,,
CZ,2014,22.5,11.1,E,1.1,Czech Republic,,,
CZ,2014,22.5,11.1,F,9.7,Czech Republic,,,
CZ,2014,22.5,11.1,G,26.7,Czech Republic,,,
CZ,2014,22.5,11.1,H,0.5,Czech Republic,,,
CZ,2014,22.5,11.1,I,5.1,Czech Republic,,,
CZ,2014,22.5,11.1,J,31.9,Czech Republic,,,
CZ,2014,22.5,11.1,K,41.4,Czech Republic,,,
CZ,2014,22.5,11.1,L,14.2,Czech Republic,,,
CZ,2014,22.5,11.1,M,27.8,Czech Republic,,,
CZ,2014,22.5,11.1,N,6.6,Czech Republic,,,
CZ,2014,22.5,11.1,O,12.6,Czech Republic,,,
CZ,2014,22.5,11.1,P,25.9,Czech Republic,,,
CZ,2014,22.5,11.1,Q,27.2,Czech Republic,,,
CZ,2014,22.5,11.1,R,13.7,Czech Republic,,,
CZ,2014,22.5,11.1,S,30.7,Czech Republic,,,
DE,2014,22.3,10.8,B,0.4,Germany,0.99,0.78,0.74
DE,2014,22.3,10.8,B-N,25.7,Germany,0.99,0.78,0.74
DE,2014,22.3,10.8,B-S,21.1,Germany,0.99,0.78,0.74
DE,2014,22.3,10.8,B-S_X_O,22.3,Germany,0.99,0.78,0.74
DE,2014,22.3,10.8,C,26.5,Germany,0.99,0.78,0.74
DE,2014,22.3,10.8,D,21.2,Germany,0.99,0.78,0.74
DE,2014,22.3,10.8,E,4.9,Germany,0.99,0.78,0.74
DE,2014,22.3,10.8,F,13.4,Germany,0.99,0.78,0.74
DE,2014,22.3,10.8,G,24.6,Germany,0.99,0.78,0.74
DE,2014,22.3,10.8,H,5.6,Germany,0.99,0.78,0.74
DE,2014,22.3,10.8,I,10.5,Germany,0.99,0.78,0.74
DE,2014,22.3,10.8,J,26.2,Germany,0.99,0.78,0.74
DE,2014,22.3,10.8,K,28.7,Germany,0.99,0.78,0.74
DE,2014,22.3,10.8,L,16.3,Germany,0.99,0.78,0.74
DE,2014,22.3,10.8,M,31.3,Germany,0.99,0.78,0.74
DE,2014,22.3,10.8,N,14.9,Germany,0.99,0.78,0.74
DE,2014,22.3,10.8,O,8.2,Germany,0.99,0.78,0.74
DE,2014,22.3,10.8,P,12.7,Germany,0.99,0.78,0.74
DE,2014,22.3,10.8,Q,23.3,Germany,0.99,0.78,0.74
DE,2014,22.3,10.8,R,29.8,Germany,0.99,0.78,0.74
DE,2014,22.3,10.8,S,23.0,Germany,0.99,0.78,0.74
DK,2014,16.0,15.3,B,17.7,Denmark,1.0,0.77,0.79
DK,2014,16.0,15.3,B-N,16.4,Denmark,1.0,0.77,0.79
DK,2014,16.0,15.3,B-S,15.7,Denmark,1.0,0.77,0.79
DK,2014,16.0,15.3,B-S_X_O,16.0,Denmark,1.0,0.77,0.79
DK,2014,16.0,15.3,C,12.5,Denmark,1.0,0.77,0.79
DK,2014,16.0,15.3,D,22.3,Denmark,1.0,0.77,0.79
DK,2014,16.0,15.3,E,6.6,Denmark,1.0,0.77,0.79
DK,2014,16.0,15.3,F,10.0,Denmark,1.0,0.77,0.79
DK,2014,16.0,15.3,G,19.4,Denmark,1.0,0.77,0.79
DK,2014,16.0,15.3,H,10.9,Denmark,1.0,0.77,0.79
DK,2014,16.0,15.3,I,4.7,Denmark,1.0,0.77,0.79
DK,2014,16.0,15.3,J,18.1,Denmark,1.0,0.77,0.79
DK,2014,16.0,15.3,K,20.6,Denmark,1.0,0.77,0.79
DK,2014,16.0,15.3,L,9.7,Denmark,1.0,0.77,0.79
DK,2014,16.0,15.3,M,21.6,Denmark,1.0,0.77,0.79
DK,2014,16.0,15.3,N,1.7,Denmark,1.0,0.77,0.79
DK,2014,16.0,15.3,O,11.0,Denmark,1.0,0.77,0.79
DK,2014,16.0,15.3,P,7.1,Denmark,1.0,0.77,0.79
DK,2014,16.0,15.3,Q,10.1,Denmark,1.0,0.77,0.79
DK,2014,16.0,15.3,R,11.1,Denmark,1.0,0.77,0.79
DK,2014,16.0,15.3,S,11.3,Denmark,1.0,0.77,0.79
EE,2014,28.1,10.8,B,24.7,Estonia,1.0,0.75,0.71
EE,2014,28.1,10.8,B-N,29.0,Estonia,1.0,0.75,0.71
EE,2014,28.1,10.8,B-S,26.4,Estonia,1.0,0.75,0.71
EE,2014,28.1,10.8,B-S_X_O,28.1,Estonia,1.0,0.75,0.71
EE,2014,28.1,10.8,C,30.4,Estonia,1.0,0.75,0.71
EE,2014,28.1,10.8,D,17.3,Estonia,1.0,0.75,0.71
EE,2014,28.1,10.8,E,13.6,Estonia,1.0,0.75,0.71
EE,2014,28.1,10.8,F,17.8,Estonia,1.0,0.75,0.71
EE,2014,28.1,10.8,G,37.5,Estonia,1.0,0.75,0.71
EE,2014,28.1,10.8,H,14.6,Estonia,1.0,0.75,0.71
EE,2014,28.1,10.8,I,20.9,Estonia,1.0,0.75,0.71
EE,2014,28.1,10.8,J,27.5,Estonia,1.0,0.75,0.71
EE,2014,28.1,10.8,K,42.3,Estonia,1.0,0.75,0.71
EE,2014,28.1,10.8,L,28.6,Estonia,1.0,0.75,0.71
EE,2014,28.1,10.8,M,20.2,Estonia,1.0,0.75,0.71
EE,2014,28.1,10.8,N,26.0,Estonia,1.0,0.75,0.71
EE,2014,28.1,10.8,O,8.4,Estonia,1.0,0.75,0.71
EE,2014,28.1,10.8,P,22.3,Estonia,1.0,0.75,0.71
EE,2014,28.1,10.8,Q,32.6,Estonia,1.0,0.75,0.71
EE,2014,28.1,10.8,R,20.1,Estonia,1.0,0.75,0.71
EE,2014,28.1,10.8,S,22.7,Estonia,1.0,0.75,0.71
EL,2014,12.5,12.4,B,-2.1,Greece,1.0,0.68,0.64
EL,2014,12.5,12.4,B-N,18.6,Greece,1.0,0.68,0.64
EL,2014,12.5,12.4,B-S_X_O,12.5,Greece,1.0,0.68,0.64
EL,2014,12.5,12.4,C,19.9,Greece,1.0,0.68,0.64
EL,2014,12.5,12.4,D,26.9,Greece,1.0,0.68,0.64
EL,2014,12.5,12.4,E,6.2,Greece,1.0,0.68,0.64
EL,2014,12.5,12.4,F,6.3,Greece,1.0,0.68,0.64
EL,2014,12.5,12.4,G,18.3,Greece,1.0,0.68,0.64
EL,2014,12.5,12.4,H,15.2,Greece,1.0,0.68,0.64
EL,2014,12.5,12.4,I,10.5,Greece,1.0,0.68,0.64
EL,2014,12.5,12.4,J,21.7,Greece,1.0,0.68,0.64
EL,2014,12.5,12.4,K,16.8,Greece,1.0,0.68,0.64
EL,2014,12.5,12.4,L,-6.2,Greece,1.0,0.68,0.64
EL,2014,12.5,12.4,M,12.0,Greece,1.0,0.68,0.64
EL,2014,12.5,12.4,N,15.0,Greece,1.0,0.68,0.64
EL,2014,12.5,12.4,P,9.6,Greece,1.0,0.68,0.64
EL,2014,12.5,12.4,Q,8.4,Greece,1.0,0.68,0.64
EL,2014,12.5,12.4,R,12.1,Greece,1.0,0.68,0.64
EL,2014,12.5,12.4,S,28.2,Greece,1.0,0.68,0.64
ES,2014,14.9,12.3,B,-9.8,Spain,1.0,0.74,0.67
ES,2014,14.9,12.3,B-N,19.9,Spain,1.0,0.74,0.67
ES,2014,14.9,12.3,B-S,14.0,Spain,1.0,0.74,0.67
ES,2014,14.9,12.3,B-S_X_O,14.9,Spain,1.0,0.74,0.67
